"危機管理対策特別委員会","04_特別","ききかんりたいさくとくべついいんかい"
"広報広聴特別委員会","04_特別","こうほうこうちょうとくべついいんかい"
"公共施設適正配置構想時の小学校校舎解体工事等に関する調査特別委員会","04_特別","こうきょうしせつてきせいはいちこうそうときのしょうがっこうこうしゃかいたいこうじなどにかんするちょうさとくべついいんかい"
"まちづくり特別委員会","04_特別","まちづくりとくべついいんかい"
"皇居周辺景観及び観光施策特別委員会","04_特別","こうきょしゅうへんけいかんおよびかんこうしさくとくべついいんかい"
"特別区制度特別委員会","04_特別","とくべつくせいどとくべついいんかい"
"予算特別委員会生活福祉文教分科会","02_予算/決算","よさんとくべついいんかいせいかつふくしぶんきょうぶんかかい"
"地球温暖化対策特別委員会","04_特別","ちきゅうおんだんかたいさくとくべついいんかい"
"皇居周辺景観及び観光施策特別委員会水の分科会","05_その他","こうきょしゅうへんけいかんおよびかんこうしさくとくべついいんかいみずのぶんかかい"
"皇居周辺景観及び観光施策特別委員会時の分科会","05_その他","こうきょしゅうへんけいかんおよびかんこうしさくとくべついいんかいときのぶんかかい"
"皇居周辺景観及び観光施策特別委員会光の分科会","05_その他","こうきょしゅうへんけいかんおよびかんこうしさくとくべついいんかいひかりのぶんかかい"
"財団法人まちみらい千代田のあり方に関する特別委員会","04_特別","ざいだんほうじんまちみらいちよだのありほうにかんするとくべついいんかい"
"環境文教委員会・公園での喫煙に関する懇談会","05_その他","かんきょうぶんきょういいんかい・こうえんでのきつえんにかんするこんだんかい"
"観光施策特別委員会","04_特別","かんこうしさくとくべついいんかい"
"子ども施策特別委員会","04_特別","こどもしさくとくべついいんかい"
"交通バリアフリー特別委員会","04_特別","こうつうばりあふりーとくべついいんかい"
"観光施策特別委員会観光資源・情報発信分科会","05_その他","かんこうしさくとくべついいんかいかんこうしげん・じょうほうはっしんぶんかかい"
"観光施策特別委員会産業観光推進分科会","05_その他","かんこうしさくとくべついいんかいさんぎょうかんこうすいしんぶんかかい"
"観光施策特別委員会地方との連携推進分科会","05_その他","かんこうしさくとくべついいんかいちほうとのれんけいすいしんぶんかかい"
"神田東松下町計画に関する特別委員会","04_特別","かんだひがしまつしたまちけいかくにかんするとくべついいんかい"
"企画総務委員会・まちづくり特別委員会連合審査会","05_その他","きかくそうむいいんかい・まちづくりとくべついいんかいれんごうしんさかい"
"企画総務委員会・観光施策特別委員会連合審査会","05_その他","きかくそうむいいんかい・かんこうしさくとくべついいんかいれんごうしんさかい"
"保健福祉文教委員会","03_常任","ほけんふくしぶんきょういいんかい"
"区民生活環境委員会","03_常任","くみんせいかつかんきょういいんかい"
"中小企業支援対策特別委員会","04_特別","ちゅうしょうきぎょうしえんたいさくとくべついいんかい"
"新庁舎特別委員会","04_特別","しんちょうしゃとくべついいんかい"
"観光施策推進特別委員会","04_特別","かんこうしさくすいしんとくべついいんかい"
"次世代育成支援特別委員会","04_特別","じせだいいくせいしえんとくべついいんかい"
"予算特別委員会区民生活環境分科会","02_予算/決算","よさんとくべついいんかいくみんせいかつかんきょうぶんかかい"
"予算特別委員会保健福祉文教分科会","02_予算/決算","よさんとくべついいんかいほけんふくしぶんきょうぶんかかい"
"予算・決算特別委員会区民生活環境分科会","02_予算/決算","よさん・けっさんとくべついいんかいくみんせいかつかんきょうぶんかかい"
"予算・決算特別委員会保健福祉文教分科会","02_予算/決算","よさん・けっさんとくべついいんかいほけんふくしぶんきょうぶんかかい"
"企画総務委員会・新庁舎特別委員会連合審査会","05_その他","きかくそうむいいんかい・しんちょうしゃとくべついいんかいれんごうしんさかい"
"出張所機能拡充等特別委員会","04_特別","しゅっちょうしょきのうかくじゅうなどとくべついいんかい"
"企画総務委員会と区有財産活用懇談会との意見交換会","05_その他","きかくそうむいいんかいとくゆうざいさんかつようこんだんかいとのいけんこうかんかい"
"企画総務委員会・妹尾教授との懇談会","05_その他","きかくそうむいいんかい・いもおきょうじゅとのこんだんかい"
"企画総務委員会財団法人まちみらい千代田との懇談会","05_その他","きかくそうむいいんかいざいだんほうじんまちみらいちよだとのこんだんかい"
"企画総務委員会・千代田区議会鈴鹿市役所新庁舎移転計画についての行政視察","05_その他","きかくそうむいいんかい・ちよだくぎかいすずかしやくしょしんちょうしゃいてんけいかくについてのぎょうせいしさつ"
"企画総務委員会・千代田区議会三重県庁本庁舎オフィス改革についての行政視察","05_その他","きかくそうむいいんかい・ちよだくぎかいみえけんちょうほんちょうしゃおふぃすかいかくについてのぎょうせいしさつ"
"企画総務委員会・大手町地区のまちづくりに関する懇談会","05_その他","きかくそうむいいんかい・おおてまちちくのまちづくりにかんするこんだんかい"
"企画総務委員会・新庁舎への移転に関する学習懇談会","05_その他","きかくそうむいいんかい・しんちょうしゃへのいてんにかんするがくしゅうこんだんかい"
"出張所機能拡充等特別委員会懇談会","05_その他","しゅっちょうしょきのうかくじゅうなどとくべついいんかいこんだんかい"
"企画総務委員会・街づくり推進公社との懇談会","05_その他","きかくそうむいいんかい・まちづくりすいしんこうしゃとのこんだんかい"
"保健福祉文教委員会・区民生活環境委員会連合審査会","05_その他","ほけんふくしぶんきょういいんかい・くみんせいかつかんきょういいんかいれんごうしんさかい"
"新庁舎特別委員会区民ホール等分科会","05_その他","しんちょうしゃとくべついいんかいくみんほーるとうぶんかかい"
"新庁舎特別委員会福祉施設分科会","05_その他","しんちょうしゃとくべついいんかいふくししせつぶんかかい"
"新庁舎特別委員会福祉施設分科会ミーティング","05_その他","しんちょうしゃとくべついいんかいふくししせつぶんかかいみーてぃんぐ"
"新庁舎特別委員会図書館・ＭＩＷ分科会","05_その他","しんちょうしゃとくべついいんかいとしょかん・ＭＩＷぶんかかい"
"企画総務委員会・千代田区議会名古屋市総合防災情報システムの行政視察","05_その他","きかくそうむいいんかい・ちよだくぎかいなごやしそうごうぼうさいじょうほうしすてむのぎょうせいしさつ"
"企画総務委員会・千代田区議会愛知万博新交通システムの行政視察","05_その他","きかくそうむいいんかい・ちよだくぎかいあいちばんぱくしんこうつうしすてむのぎょうせいしさつ"
"企画総務委員会富士通との懇談会","05_その他","きかくそうむいいんかいふじつうとのこんだんかい"
"企画総務委員会東電・ＮＴＴとの懇談会","05_その他","きかくそうむいいんかいとうでん・ＮＴＴとのこんだんかい"
"新庁舎特別委員会福祉施設分科会懇談会","05_その他","しんちょうしゃとくべついいんかいふくししせつぶんかかいこんだんかい"
"企画総務委員会・区民生活環境委員会合同懇談会","05_その他","きかくそうむいいんかい・くみんせいかつかんきょういいんかいごうどうこんだんかい"
"企画総務委員会・区民生活環境委員会連合審査会","05_その他","きかくそうむいいんかい・くみんせいかつかんきょういいんかいれんごうしんさかい"
"三常任連合審査会　議会運営のＩＴ化に関する小委員会","03_常任","さんじょうにんれんごうしんさかい　ぎかいうんえいのＩＴかにかんするしょういいんかい"
"新庁舎特別委員会福祉施設分科会保護者との懇談会","05_その他","しんちょうしゃとくべついいんかいふくししせつぶんかかいほごしゃとのこんだんかい"
"企画総務委員会・都市計画審議会委員との懇談会","05_その他","きかくそうむいいんかい・としけいかくしんぎかいいいんとのこんだんかい"
"企画総務委員会・選挙管理委員との懇談会","05_その他","きかくそうむいいんかい・せんきょかんりいいんとのこんだんかい"
"出張所機能拡充等特別委員会第３分科会","05_その他","しゅっちょうしょきのうかくじゅうなどとくべついいんかいだいさんぶんかかい"
"出張所機能拡充等特別委員会第２分科会","05_その他","しゅっちょうしょきのうかくじゅうなどとくべついいんかいだいにぶんかかい"
"企画総務委員会・まちづくり特別委員会合同勉強会","05_その他","きかくそうむいいんかい・まちづくりとくべついいんかいごうどうべんきょうかい"
"出張所機能拡充等特別委員会第１分科会","05_その他","しゅっちょうしょきのうかくじゅうなどとくべついいんかいだいいちぶんかかい"
"新庁舎特別委員会福祉施設分科会行政視察","05_その他","しんちょうしゃとくべついいんかいふくししせつぶんかかいぎょうせいしさつ"
"新庁舎整備特別委員会","04_特別","しんちょうしゃせいびとくべついいんかい"
"企画総務委員会・保健福祉文教委員会・区民生活環境委員会連合審査会","05_その他","きかくそうむいいんかい・ほけんふくしぶんきょういいんかい・くみんせいかつかんきょういいんかいれんごうしんさかい"
"企画総務委員会勉強会","05_その他","きかくそうむいいんかいべんきょうかい"
"庁舎・公共施設整備特別委員会","04_特別","ちょうしゃ・こうきょうしせつせいびとくべついいんかい"
"自治権拡充・行財政改革特別委員会","04_特別","じちけんかくじゅう・ぎょうざいせいかいかくとくべついいんかい"
"商工業活性化対策特別委員会","04_特別","しょうこうぎょうかっせいかたいさくとくべついいんかい"
"子育て環境整備特別委員会","04_特別","こそだてかんきょうせいびとくべついいんかい"
"委員長会","05_その他","いいんちょうかい"
